lexicon,specific,word
LIWC,LIWC_health,pharmac
LIWC,LIWC_health,phobi
LIWC,LIWC_health,physical
LIWC,LIWC_health,physician
LIWC,LIWC_health,pill
LIWC,LIWC_health,pills
LIWC,LIWC_health,pimple
LIWC,LIWC_health,pms
LIWC,LIWC_health,podiatr
LIWC,LIWC_health,poison
LIWC,LIWC_health,pregnan
LIWC,LIWC_health,prescri
LIWC,LIWC_health,prognos
LIWC,LIWC_health,prozac
LIWC,LIWC_health,puk
LIWC,LIWC_health,puss
LIWC,LIWC_health,queas
LIWC,LIWC_health,rehab
LIWC,LIWC_health,ritalin
LIWC,LIWC_health,rx
LIWC,LIWC_health,scab
LIWC,LIWC_health,schizophren
LIWC,LIWC_health,scrape
LIWC,LIWC_health,seizure
LIWC,LIWC_health,sick
LIWC,LIWC_health,sickday
LIWC,LIWC_health,sicker
LIWC,LIWC_health,sickest
LIWC,LIWC_health,sickleave
LIWC,LIWC_health,sickly
LIWC,LIWC_health,sickness
LIWC,LIWC_health,sinus
LIWC,LIWC_health,sore
LIWC,LIWC_health,std
LIWC,LIWC_health,stiff
LIWC,LIWC_health,strept
LIWC,LIWC_health,stroke
LIWC,LIWC_health,sunburn
LIWC,LIWC_health,surgeon
LIWC,LIWC_health,surger
LIWC,LIWC_health,swelling
LIWC,LIWC_health,swollen
LIWC,LIWC_health,symptom
LIWC,LIWC_health,syndrome
LIWC,LIWC_health,syphili
LIWC,LIWC_health,tender
LIWC,LIWC_health,tendoni
LIWC,LIWC_health,testosterone
LIWC,LIWC_health,therap
LIWC,LIWC_health,thermometer
LIWC,LIWC_health,throb
LIWC,LIWC_health,thyroid
LIWC,LIWC_health,tingl
LIWC,LIWC_health,tire
LIWC,LIWC_health,tiring
LIWC,LIWC_health,tox
LIWC,LIWC_health,tumo
LIWC,LIWC_health,twitch
LIWC,LIWC_health,tylenol
LIWC,LIWC_health,ulcer
LIWC,LIWC_health,unhealth
LIWC,LIWC_health,vertigo
LIWC,LIWC_health,viagra
LIWC,LIWC_health,vicodin
LIWC,LIWC_health,vitamin
LIWC,LIWC_health,vomit
LIWC,LIWC_health,wart
LIWC,LIWC_health,warts
LIWC,LIWC_health,wash
LIWC,LIWC_health,weak
LIWC,LIWC_health,weary
LIWC,LIWC_health,wheez
LIWC,LIWC_health,withdrawal
LIWC,LIWC_health,wound
LIWC,LIWC_health,xanax
LIWC,LIWC_health,xray
LIWC,LIWC_health,yawn
LIWC,LIWC_health,zit
LIWC,LIWC_health,zits
LIWC,LIWC_health,zoloft
LIWC,LIWC_posemo,accept
LIWC,LIWC_posemo,accepta
LIWC,LIWC_posemo,accepted
LIWC,LIWC_posemo,accepting
LIWC,LIWC_posemo,accepts
LIWC,LIWC_posemo,active
LIWC,LIWC_posemo,admir
LIWC,LIWC_posemo,ador
LIWC,LIWC_posemo,advantag
LIWC,LIWC_posemo,adventur
LIWC,LIWC_posemo,affection
LIWC,LIWC_posemo,agree
LIWC,LIWC_posemo,agreeab
LIWC,LIWC_posemo,agreed
LIWC,LIWC_posemo,agreeing
LIWC,LIWC_posemo,agreement
LIWC,LIWC_posemo,agrees
LIWC,LIWC_posemo,alright
LIWC,LIWC_posemo,amaz
LIWC,LIWC_posemo,amor
LIWC,LIWC_posemo,amus
LIWC,LIWC_posemo,aok
LIWC,LIWC_posemo,appreciat
LIWC,LIWC_posemo,assur
LIWC,LIWC_posemo,attachment
LIWC,LIWC_posemo,attract
LIWC,LIWC_posemo,award
LIWC,LIWC_posemo,awesome
LIWC,LIWC_posemo,beaut
LIWC,LIWC_posemo,beloved
LIWC,LIWC_posemo,benefic
LIWC,LIWC_posemo,benefit
LIWC,LIWC_posemo,benefits
LIWC,LIWC_posemo,benefitt
LIWC,LIWC_posemo,benevolen
LIWC,LIWC_posemo,benign
LIWC,LIWC_posemo,best
LIWC,LIWC_posemo,better
LIWC,LIWC_posemo,bless
LIWC,LIWC_posemo,bold
LIWC,LIWC_posemo,bonus
LIWC,LIWC_posemo,brave
LIWC,LIWC_posemo,bright
LIWC,LIWC_posemo,brillian
LIWC,LIWC_posemo,calm
LIWC,LIWC_posemo,care
LIWC,LIWC_posemo,cared
LIWC,LIWC_posemo,carefree
LIWC,LIWC_posemo,careful
LIWC,LIWC_posemo,cares
LIWC,LIWC_posemo,caring
LIWC,LIWC_posemo,casual
LIWC,LIWC_posemo,casually
LIWC,LIWC_posemo,certain
LIWC,LIWC_posemo,challeng
LIWC,LIWC_posemo,champ
LIWC,LIWC_posemo,charit
LIWC,LIWC_posemo,charm
LIWC,LIWC_posemo,cheer
LIWC,LIWC_posemo,cherish
LIWC,LIWC_posemo,chuckl
LIWC,LIWC_posemo,clever
LIWC,LIWC_posemo,comed
LIWC,LIWC_posemo,comfort
LIWC,LIWC_posemo,commitment
LIWC,LIWC_posemo,compassion
LIWC,LIWC_posemo,compliment
LIWC,LIWC_posemo,confidence
LIWC,LIWC_posemo,confident
LIWC,LIWC_posemo,confidently
LIWC,LIWC_posemo,considerate
LIWC,LIWC_posemo,contented
LIWC,LIWC_posemo,contentment
LIWC,LIWC_posemo,convinc
LIWC,LIWC_posemo,cool
LIWC,LIWC_posemo,courag
LIWC,LIWC_posemo,create
LIWC,LIWC_posemo,creati
LIWC,LIWC_posemo,credit
LIWC,LIWC_posemo,cute
LIWC,LIWC_posemo,cutie
LIWC,LIWC_posemo,daring
LIWC,LIWC_posemo,darlin
LIWC,LIWC_posemo,dear
LIWC,LIWC_posemo,definite
LIWC,LIWC_posemo,definitely
LIWC,LIWC_posemo,delectabl
LIWC,LIWC_posemo,delicate
LIWC,LIWC_posemo,delicious
LIWC,LIWC_posemo,deligh
LIWC,LIWC_posemo,determina
LIWC,LIWC_posemo,determined
LIWC,LIWC_posemo,devot
LIWC,LIWC_posemo,digni
LIWC,LIWC_posemo,divin
LIWC,LIWC_posemo,dynam
LIWC,LIWC_posemo,eager
LIWC,LIWC_posemo,ease
LIWC,LIWC_posemo,easie
LIWC,LIWC_posemo,easily
LIWC,LIWC_posemo,easiness
LIWC,LIWC_posemo,easing
LIWC,LIWC_posemo,easy
LIWC,LIWC_posemo,ecsta
LIWC,LIWC_posemo,efficien
LIWC,LIWC_posemo,elegan
LIWC,LIWC_posemo,encourag
LIWC,LIWC_posemo,energ
LIWC,LIWC_posemo,engag
LIWC,LIWC_posemo,enjoy
LIWC,LIWC_posemo,entertain
LIWC,LIWC_posemo,enthus
LIWC,LIWC_posemo,excel
LIWC,LIWC_posemo,excit
LIWC,LIWC_posemo,fab
LIWC,LIWC_posemo,fabulous
LIWC,LIWC_posemo,faith
LIWC,LIWC_posemo,fantastic
LIWC,LIWC_posemo,favor
LIWC,LIWC_posemo,favour
LIWC,LIWC_posemo,fearless
LIWC,LIWC_posemo,festiv
LIWC,LIWC_posemo,fiesta
LIWC,LIWC_posemo,fine
LIWC,LIWC_posemo,flatter
LIWC,LIWC_posemo,flawless
LIWC,LIWC_posemo,flexib
LIWC,LIWC_posemo,flirt
LIWC,LIWC_posemo,fond
LIWC,LIWC_posemo,fondly
LIWC,LIWC_posemo,fondness
LIWC,LIWC_posemo,forgave
LIWC,LIWC_posemo,forgiv
LIWC,LIWC_posemo,free
LIWC,LIWC_posemo,freeb
LIWC,LIWC_posemo,freed
LIWC,LIWC_posemo,freeing
LIWC,LIWC_posemo,freely
LIWC,LIWC_posemo,freeness
LIWC,LIWC_posemo,freer
LIWC,LIWC_posemo,frees
LIWC,LIWC_posemo,friend
LIWC,LIWC_posemo,fun
LIWC,LIWC_posemo,funn
LIWC,LIWC_posemo,genero
LIWC,LIWC_posemo,gentle
LIWC,LIWC_posemo,gentler
LIWC,LIWC_posemo,gentlest
LIWC,LIWC_posemo,gently
LIWC,LIWC_posemo,giggl
LIWC,LIWC_posemo,giver
LIWC,LIWC_posemo,giving
LIWC,LIWC_posemo,glad
LIWC,LIWC_posemo,gladly
LIWC,LIWC_posemo,glamor
LIWC,LIWC_posemo,glamour
LIWC,LIWC_posemo,glori
LIWC,LIWC_posemo,glory
LIWC,LIWC_posemo,good
LIWC,LIWC_posemo,goodness
LIWC,LIWC_posemo,gorgeous
LIWC,LIWC_posemo,grace
LIWC,LIWC_posemo,graced
LIWC,LIWC_posemo,graceful
LIWC,LIWC_posemo,graces
LIWC,LIWC_posemo,graci
LIWC,LIWC_posemo,grand
LIWC,LIWC_posemo,grande
LIWC,LIWC_posemo,gratef
LIWC,LIWC_posemo,grati
LIWC,LIWC_posemo,great
LIWC,LIWC_posemo,grin
LIWC,LIWC_posemo,grinn
LIWC,LIWC_posemo,grins
LIWC,LIWC_posemo,ha
LIWC,LIWC_posemo,haha
LIWC,LIWC_posemo,handsom
LIWC,LIWC_posemo,happi
LIWC,LIWC_posemo,happy
LIWC,LIWC_posemo,harmless
LIWC,LIWC_posemo,harmon
LIWC,LIWC_posemo,heartfelt
LIWC,LIWC_posemo,heartwarm
LIWC,LIWC_posemo,heaven
LIWC,LIWC_posemo,heh
LIWC,LIWC_posemo,helper
LIWC,LIWC_posemo,helpful
LIWC,LIWC_posemo,helping
LIWC,LIWC_posemo,helps
LIWC,LIWC_posemo,hero
LIWC,LIWC_posemo,hilarious
LIWC,LIWC_posemo,hoho
LIWC,LIWC_posemo,honest
LIWC,LIWC_posemo,honor
LIWC,LIWC_posemo,honour
LIWC,LIWC_posemo,hope
LIWC,LIWC_posemo,hoped
LIWC,LIWC_posemo,hopeful
LIWC,LIWC_posemo,hopefully
LIWC,LIWC_posemo,hopefulness
LIWC,LIWC_posemo,hopes
LIWC,LIWC_posemo,hoping
LIWC,LIWC_posemo,hug
LIWC,LIWC_posemo,hugg
LIWC,LIWC_posemo,hugs
LIWC,LIWC_posemo,humor
LIWC,LIWC_posemo,humour
LIWC,LIWC_posemo,hurra
LIWC,LIWC_posemo,ideal
LIWC,LIWC_posemo,importan
LIWC,LIWC_posemo,impress
LIWC,LIWC_posemo,improve
LIWC,LIWC_posemo,improving
LIWC,LIWC_posemo,incentive
LIWC,LIWC_posemo,innocen
LIWC,LIWC_posemo,inspir
LIWC,LIWC_posemo,intell
LIWC,LIWC_posemo,interest
LIWC,LIWC_posemo,invigor
LIWC,LIWC_posemo,joke
LIWC,LIWC_posemo,joking
LIWC,LIWC_posemo,joll
LIWC,LIWC_posemo,joy
LIWC,LIWC_posemo,keen
LIWC,LIWC_posemo,kidding
LIWC,LIWC_posemo,kindly
LIWC,LIWC_posemo,kindn
LIWC,LIWC_posemo,kiss
LIWC,LIWC_posemo,laidback
LIWC,LIWC_posemo,laugh
LIWC,LIWC_posemo,libert
LIWC,LIWC_posemo,likeab
LIWC,LIWC_posemo,liked
LIWC,LIWC_posemo,likes
LIWC,LIWC_posemo,liking
LIWC,LIWC_posemo,livel
LIWC,LIWC_posemo,lmao
LIWC,LIWC_posemo,lol
LIWC,LIWC_posemo,love
LIWC,LIWC_posemo,loved
LIWC,LIWC_posemo,lovely
LIWC,LIWC_posemo,lover
LIWC,LIWC_posemo,loves
LIWC,LIWC_posemo,loving
LIWC,LIWC_posemo,loyal
LIWC,LIWC_posemo,luck
LIWC,LIWC_posemo,lucked
LIWC,LIWC_posemo,lucki
LIWC,LIWC_posemo,lucks
LIWC,LIWC_posemo,lucky
LIWC,LIWC_posemo,madly
LIWC,LIWC_posemo,magnific
LIWC,LIWC_posemo,merit
LIWC,LIWC_posemo,merr
LIWC,LIWC_posemo,neat
LIWC,LIWC_posemo,nice
LIWC,LIWC_posemo,nurtur
LIWC,LIWC_posemo,ok
LIWC,LIWC_posemo,okay
LIWC,LIWC_posemo,okays
LIWC,LIWC_posemo,oks
LIWC,LIWC_posemo,openminded
LIWC,LIWC_posemo,openness
LIWC,LIWC_posemo,opport
LIWC,LIWC_posemo,optimal
LIWC,LIWC_posemo,optimi
LIWC,LIWC_posemo,original
LIWC,LIWC_posemo,outgoing
LIWC,LIWC_posemo,painl
LIWC,LIWC_posemo,palatabl
LIWC,LIWC_posemo,paradise
LIWC,LIWC_posemo,partie
LIWC,LIWC_posemo,party
LIWC,LIWC_posemo,passion
LIWC,LIWC_posemo,peace
LIWC,LIWC_posemo,perfect
LIWC,LIWC_posemo,play
LIWC,LIWC_posemo,played
LIWC,LIWC_posemo,playful
LIWC,LIWC_posemo,playing
LIWC,LIWC_posemo,plays
LIWC,LIWC_posemo,pleasant
LIWC,LIWC_posemo,please
LIWC,LIWC_posemo,pleasing
LIWC,LIWC_posemo,pleasur
LIWC,LIWC_posemo,popular
LIWC,LIWC_posemo,positiv
LIWC,LIWC_posemo,prais
LIWC,LIWC_posemo,precious
LIWC,LIWC_posemo,prettie
LIWC,LIWC_posemo,pretty
LIWC,LIWC_posemo,pride
LIWC,LIWC_posemo,privileg
LIWC,LIWC_posemo,prize
LIWC,LIWC_posemo,profit
LIWC,LIWC_posemo,promis
LIWC,LIWC_posemo,proud
LIWC,LIWC_posemo,radian
LIWC,LIWC_posemo,readiness
LIWC,LIWC_posemo,ready
LIWC,LIWC_posemo,reassur
LIWC,LIWC_posemo,relax
LIWC,LIWC_posemo,relief
LIWC,LIWC_posemo,reliev
LIWC,LIWC_posemo,resolv
LIWC,LIWC_posemo,respect
LIWC,LIWC_posemo,revigor
LIWC,LIWC_posemo,reward
LIWC,LIWC_posemo,rich
LIWC,LIWC_posemo,rofl
LIWC,LIWC_posemo,romanc
LIWC,LIWC_posemo,romantic
LIWC,LIWC_posemo,safe
LIWC,LIWC_posemo,satisf
LIWC,LIWC_posemo,save
LIWC,LIWC_posemo,scrumptious
LIWC,LIWC_posemo,secur
LIWC,LIWC_posemo,sentimental
LIWC,LIWC_posemo,share
LIWC,LIWC_posemo,shared
LIWC,LIWC_posemo,shares
LIWC,LIWC_posemo,sharing
LIWC,LIWC_posemo,silli
LIWC,LIWC_posemo,silly
LIWC,LIWC_posemo,sincer
LIWC,LIWC_posemo,smart
LIWC,LIWC_posemo,smil
LIWC,LIWC_posemo,sociab
LIWC,LIWC_posemo,soulmate
LIWC,LIWC_posemo,special
LIWC,LIWC_posemo,splend
LIWC,LIWC_posemo,strength
LIWC,LIWC_posemo,strong
LIWC,LIWC_posemo,succeed
LIWC,LIWC_posemo,success
LIWC,LIWC_posemo,sunnier
LIWC,LIWC_posemo,sunniest
LIWC,LIWC_posemo,sunny
LIWC,LIWC_posemo,sunshin
LIWC,LIWC_posemo,super
LIWC,LIWC_posemo,superior
LIWC,LIWC_posemo,support
LIWC,LIWC_posemo,supported
LIWC,LIWC_posemo,supporter
LIWC,LIWC_posemo,supporting
LIWC,LIWC_posemo,supportive
LIWC,LIWC_posemo,supports
LIWC,LIWC_posemo,suprem
LIWC,LIWC_posemo,sure
LIWC,LIWC_posemo,surpris
LIWC,LIWC_posemo,sweet
LIWC,LIWC_posemo,sweetheart
LIWC,LIWC_posemo,sweetie
LIWC,LIWC_posemo,sweetly
LIWC,LIWC_posemo,sweetness
LIWC,LIWC_posemo,sweets
LIWC,LIWC_posemo,talent
LIWC,LIWC_posemo,tehe
LIWC,LIWC_posemo,tender
LIWC,LIWC_posemo,terrific
LIWC,LIWC_posemo,thank
LIWC,LIWC_posemo,thanked
LIWC,LIWC_posemo,thankf
LIWC,LIWC_posemo,thanks
LIWC,LIWC_posemo,thoughtful
LIWC,LIWC_posemo,thrill
LIWC,LIWC_posemo,toleran
LIWC,LIWC_posemo,tranquil
LIWC,LIWC_posemo,treasur
LIWC,LIWC_posemo,treat
LIWC,LIWC_posemo,triumph
LIWC,LIWC_posemo,true
LIWC,LIWC_posemo,trueness
LIWC,LIWC_posemo,truer
LIWC,LIWC_posemo,truest
LIWC,LIWC_posemo,truly
LIWC,LIWC_posemo,trust
LIWC,LIWC_posemo,truth
LIWC,LIWC_posemo,useful
LIWC,LIWC_posemo,valuabl
LIWC,LIWC_posemo,value
LIWC,LIWC_posemo,valued
LIWC,LIWC_posemo,values
LIWC,LIWC_posemo,valuing
LIWC,LIWC_posemo,vigor
LIWC,LIWC_posemo,vigour
LIWC,LIWC_posemo,virtue
LIWC,LIWC_posemo,virtuo
LIWC,LIWC_posemo,vital
LIWC,LIWC_posemo,warm
LIWC,LIWC_posemo,wealth
LIWC,LIWC_posemo,welcom
LIWC,LIWC_posemo,well
LIWC,LIWC_posemo,win
LIWC,LIWC_posemo,winn
LIWC,LIWC_posemo,wins
LIWC,LIWC_posemo,wisdom
LIWC,LIWC_posemo,wise
LIWC,LIWC_posemo,won
LIWC,LIWC_posemo,wonderf
LIWC,LIWC_posemo,worship
LIWC,LIWC_posemo,worthwhile
LIWC,LIWC_posemo,wow
LIWC,LIWC_posemo,yay
LIWC,LIWC_posemo,yays
LIWC,LIWC_body,abdomen
LIWC,LIWC_body,abs
LIWC,LIWC_body,anal
LIWC,LIWC_body,ankle
LIWC,LIWC_body,anus
LIWC,LIWC_body,appendix
LIWC,LIWC_body,arch
LIWC,LIWC_body,arm
LIWC,LIWC_body,armpit
LIWC,LIWC_body,arms
LIWC,LIWC_body,arous
LIWC,LIWC_body,arse
LIWC,LIWC_body,arses
LIWC,LIWC_body,arter
LIWC,LIWC_body,asleep
LIWC,LIWC_body,ass
LIWC,LIWC_body,asses
LIWC,LIWC_body,bald
LIWC,LIWC_body,bellies
LIWC,LIWC_body,belly
LIWC,LIWC_body,bicep
LIWC,LIWC_body,bladder
LIWC,LIWC_body,blood
LIWC,LIWC_body,bloody
LIWC,LIWC_body,bodi
LIWC,LIWC_body,body
LIWC,LIWC_body,bone
LIWC,LIWC_body,bones
LIWC,LIWC_body,bony
LIWC,LIWC_body,boob
LIWC,LIWC_body,bowel
LIWC,LIWC_body,brain
LIWC,LIWC_body,breast
LIWC,LIWC_body,breath
LIWC,LIWC_body,butt
LIWC,LIWC_body,butt's
LIWC,LIWC_body,butts
LIWC,LIWC_body,cheek
LIWC,LIWC_body,chest
LIWC,LIWC_body,clothes
LIWC,LIWC_body,cock
LIWC,LIWC_body,cocks
LIWC,LIWC_body,colon
LIWC,LIWC_body,colons
LIWC,LIWC_body,cornea
LIWC,LIWC_body,crap
LIWC,LIWC_body,crotch
LIWC,LIWC_body,dick
LIWC,LIWC_body,dicks
LIWC,LIWC_body,drool
LIWC,LIWC_body,ear
LIWC,LIWC_body,ears
LIWC,LIWC_body,elbow
LIWC,LIWC_body,erectile
LIWC,LIWC_body,erection
LIWC,LIWC_body,eye
LIWC,LIWC_body,face
LIWC,LIWC_body,faces
LIWC,LIWC_body,facial
LIWC,LIWC_body,fat
LIWC,LIWC_body,fatt
LIWC,LIWC_body,feet
LIWC,LIWC_body,finger
LIWC,LIWC_body,flesh
LIWC,LIWC_body,foot
LIWC,LIWC_body,forearm
LIWC,LIWC_body,forehead
LIWC,LIWC_body,genital
LIWC,LIWC_body,goosebump
LIWC,LIWC_body,gums
LIWC,LIWC_body,gut
LIWC,LIWC_body,guts
LIWC,LIWC_body,hair
LIWC,LIWC_body,hamstring
LIWC,LIWC_body,hand
LIWC,LIWC_body,hands
LIWC,LIWC_body,head
LIWC,LIWC_body,heads
LIWC,LIWC_body,heart
LIWC,LIWC_body,hearts
LIWC,LIWC_body,heel
LIWC,LIWC_body,hip
LIWC,LIWC_body,hips
LIWC,LIWC_body,hornie
LIWC,LIWC_body,horny
LIWC,LIWC_body,intestin
LIWC,LIWC_body,itch
LIWC,LIWC_body,jaw
LIWC,LIWC_body,joints
LIWC,LIWC_body,kidney
LIWC,LIWC_body,knee
LIWC,LIWC_body,knuckle
LIWC,LIWC_body,leg
LIWC,LIWC_body,legs
LIWC,LIWC_body,lip
LIWC,LIWC_body,lips
LIWC,LIWC_body,liver
LIWC,LIWC_body,lung
LIWC,LIWC_body,mouth
LIWC,LIWC_body,mucous
LIWC,LIWC_body,muscle
LIWC,LIWC_body,muscular
LIWC,LIWC_body,naked
LIWC,LIWC_body,nasal
LIWC,LIWC_body,neck
LIWC,LIWC_body,nerve
LIWC,LIWC_body,neural
LIWC,LIWC_body,neuron
LIWC,LIWC_body,nipple
LIWC,LIWC_body,nose
LIWC,LIWC_body,nostril
LIWC,LIWC_body,nude
LIWC,LIWC_body,nudi
LIWC,LIWC_body,orgasm
LIWC,LIWC_body,ovar
LIWC,LIWC_body,palm
LIWC,LIWC_body,palms
LIWC,LIWC_body,pee
LIWC,LIWC_body,pelvi
LIWC,LIWC_body,penis
LIWC,LIWC_body,perspir
LIWC,LIWC_body,piss
LIWC,LIWC_body,poop
LIWC,LIWC_body,prick
LIWC,LIWC_body,prostat
LIWC,LIWC_body,pulse
LIWC,LIWC_body,pussies
LIWC,LIWC_body,pussy
LIWC,LIWC_body,rash
LIWC,LIWC_body,retina
LIWC,LIWC_body,rib
LIWC,LIWC_body,ribs
LIWC,LIWC_body,saliv
LIWC,LIWC_body,scalp
LIWC,LIWC_body,sensation
LIWC,LIWC_body,sensations
LIWC,LIWC_body,shirt
LIWC,LIWC_body,shit
LIWC,LIWC_body,shoe
LIWC,LIWC_body,shoulder
LIWC,LIWC_body,skelet
LIWC,LIWC_body,skin
LIWC,LIWC_body,skin'
LIWC,LIWC_body,skinni
LIWC,LIWC_body,skull
LIWC,LIWC_body,sleep
LIWC,LIWC_body,slender
LIWC,LIWC_body,slept
LIWC,LIWC_body,spat
LIWC,LIWC_body,spinal
LIWC,LIWC_body,spine
LIWC,LIWC_body,spit
LIWC,LIWC_body,spits
LIWC,LIWC_body,spitting
LIWC,LIWC_body,stomach
LIWC,LIWC_body,sweat
LIWC,LIWC_body,teeth
LIWC,LIWC_body,tendon
LIWC,LIWC_body,tendons
LIWC,LIWC_body,thigh
LIWC,LIWC_body,thirst
LIWC,LIWC_body,throat
LIWC,LIWC_body,tit
LIWC,LIWC_body,tits
LIWC,LIWC_body,titties
LIWC,LIWC_body,titty
LIWC,LIWC_body,toe
LIWC,LIWC_body,toenail
LIWC,LIWC_body,toes
LIWC,LIWC_body,tongue
LIWC,LIWC_body,tonsils
LIWC,LIWC_body,tooth
LIWC,LIWC_body,tricep
LIWC,LIWC_body,urin
LIWC,LIWC_body,uter
LIWC,LIWC_body,vagina
LIWC,LIWC_body,vein
LIWC,LIWC_body,waist
LIWC,LIWC_body,wake
LIWC,LIWC_body,wear
LIWC,LIWC_body,womb
LIWC,LIWC_body,wrist
LIWC,LIWC_past,accepted
LIWC,LIWC_past,admitted
LIWC,LIWC_past,affected
LIWC,LIWC_past,appeared
LIWC,LIWC_past,arrived
LIWC,LIWC_past,asked
LIWC,LIWC_past,ate
LIWC,LIWC_past,became
LIWC,LIWC_past,been
LIWC,LIWC_past,began
LIWC,LIWC_past,believed
LIWC,LIWC_past,bought
LIWC,LIWC_past,brought
LIWC,LIWC_past,called
LIWC,LIWC_past,came
LIWC,LIWC_past,cared
LIWC,LIWC_past,carried
LIWC,LIWC_past,caught
LIWC,LIWC_past,changed
LIWC,LIWC_past,could've
LIWC,LIWC_past,couldve
LIWC,LIWC_past,cried
LIWC,LIWC_past,depended
LIWC,LIWC_past,described
LIWC,LIWC_past,did
LIWC,LIWC_past,didn't
LIWC,LIWC_past,didnt
LIWC,LIWC_past,died
LIWC,LIWC_past,disliked
LIWC,LIWC_past,done
LIWC,LIWC_past,drank
LIWC,LIWC_past,driven
LIWC,LIWC_past,drove
LIWC,LIWC_past,eaten
LIWC,LIWC_past,emailed
LIWC,LIWC_past,ended
LIWC,LIWC_past,entered
LIWC,LIWC_past,explained
LIWC,LIWC_past,fed
LIWC,LIWC_past,felt
LIWC,LIWC_past,fled
LIWC,LIWC_past,flew
LIWC,LIWC_past,followed
LIWC,LIWC_past,forgot
LIWC,LIWC_past,fought
LIWC,LIWC_past,found
LIWC,LIWC_past,fucked
LIWC,LIWC_past,gave
LIWC,LIWC_past,given
LIWC,LIWC_past,gone
LIWC,LIWC_past,got
LIWC,LIWC_past,gotten
LIWC,LIWC_past,guessed
LIWC,LIWC_past,had
LIWC,LIWC_past,hadn't
LIWC,LIWC_past,hadnt
LIWC,LIWC_past,happened
LIWC,LIWC_past,hated
LIWC,LIWC_past,heard
LIWC,LIWC_past,held
LIWC,LIWC_past,helped
LIWC,LIWC_past,hoped
LIWC,LIWC_past,kept
LIWC,LIWC_past,knew
LIWC,LIWC_past,lied
LIWC,LIWC_past,liked
LIWC,LIWC_past,listened
LIWC,LIWC_past,lived
LIWC,LIWC_past,looked
LIWC,LIWC_past,lost
LIWC,LIWC_past,loved
LIWC,LIWC_past,made
LIWC,LIWC_past,meant
LIWC,LIWC_past,met
LIWC,LIWC_past,missed
LIWC,LIWC_past,moved
LIWC,LIWC_past,must've
LIWC,LIWC_past,mustve
LIWC,LIWC_past,needed
LIWC,LIWC_past,owed
LIWC,LIWC_past,paid
LIWC,LIWC_past,played
LIWC,LIWC_past,ran
LIWC,LIWC_past,said
LIWC,LIWC_past,sat
LIWC,LIWC_past,saw
LIWC,LIWC_past,seemed
LIWC,LIWC_past,seen
LIWC,LIWC_past,sensed
LIWC,LIWC_past,sent
LIWC,LIWC_past,shared
LIWC,LIWC_past,should've
LIWC,LIWC_past,shouldve
LIWC,LIWC_past,showed
LIWC,LIWC_past,slept
LIWC,LIWC_past,sold
LIWC,LIWC_past,spent
LIWC,LIWC_past,spoke
LIWC,LIWC_past,started
LIWC,LIWC_past,stayed
LIWC,LIWC_past,stood
LIWC,LIWC_past,stopped
LIWC,LIWC_past,stuck
LIWC,LIWC_past,studied
LIWC,LIWC_past,sucked
LIWC,LIWC_past,suffered
LIWC,LIWC_past,supported
LIWC,LIWC_past,supposed
LIWC,LIWC_past,taken
LIWC,LIWC_past,talked
LIWC,LIWC_past,taught
LIWC,LIWC_past,tended
LIWC,LIWC_past,thanked
LIWC,LIWC_past,thought
LIWC,LIWC_past,threw
LIWC,LIWC_past,told
LIWC,LIWC_past,took
LIWC,LIWC_past,tried
LIWC,LIWC_past,turned
LIWC,LIWC_past,understood
LIWC,LIWC_past,used
LIWC,LIWC_past,viewed
LIWC,LIWC_past,waited
LIWC,LIWC_past,walked
LIWC,LIWC_past,wanted
LIWC,LIWC_past,was
LIWC,LIWC_past,wasn't
LIWC,LIWC_past,wasnt
LIWC,LIWC_past,we've
LIWC,LIWC_past,went
LIWC,LIWC_past,were
LIWC,LIWC_past,weren't
LIWC,LIWC_past,weve
LIWC,LIWC_past,wished
LIWC,LIWC_past,woke
LIWC,LIWC_past,woken
LIWC,LIWC_past,won
LIWC,LIWC_past,wondered
LIWC,LIWC_past,wore
LIWC,LIWC_past,worked
LIWC,LIWC_past,worn
LIWC,LIWC_past,would've
LIWC,LIWC_past,wouldve
LIWC,LIWC_past,written
LIWC,LIWC_past,wrote
LIWC,LIWC_past,wrote
LIWC,LIWC_shehe,he
LIWC,LIWC_shehe,he'd
LIWC,LIWC_shehe,he's
LIWC,LIWC_shehe,hed
LIWC,LIWC_shehe,her
LIWC,LIWC_shehe,hers
LIWC,LIWC_shehe,herself
LIWC,LIWC_shehe,hes
LIWC,LIWC_shehe,him
LIWC,LIWC_shehe,himself
LIWC,LIWC_shehe,his
LIWC,LIWC_shehe,she
LIWC,LIWC_shehe,she'd
LIWC,LIWC_shehe,she'll
LIWC,LIWC_shehe,she's
LIWC,LIWC_shehe,shes
LIWC,LIWC_incl,add
LIWC,LIWC_incl,addit
LIWC,LIWC_incl,along
LIWC,LIWC_incl,and
LIWC,LIWC_incl,around
LIWC,LIWC_incl,both
LIWC,LIWC_incl,came
LIWC,LIWC_incl,close
LIWC,LIWC_incl,come
LIWC,LIWC_incl,each
LIWC,LIWC_incl,inclu
LIWC,LIWC_incl,inside
LIWC,LIWC_incl,into
LIWC,LIWC_incl,open
LIWC,LIWC_incl,out
LIWC,LIWC_incl,plus
LIWC,LIWC_incl,we
LIWC,LIWC_incl,with
LIWC,LIWC_pronoun,anybod
LIWC,LIWC_pronoun,anyone
