Dumped model
['perspective_score', 'stanford_polite']
Looping through test_issues
hakyll/jaspervdj/125 0
gitit/jgm/304 0
servant/haskell-servant/585 0
lens/ekmett/534 0
eta/typelead/563 0
hakyll/jaspervdj/120 0
eta/typelead/562 0
gitit/jgm/303 0
lens/ekmett/533 0
hakyll/jaspervdj/119 0
gitit/jgm/302 0
servant/haskell-servant/584 0
lens/ekmett/532 0
IHaskell/gibiansky/224 0
xmonad/xmonad/82 0
eta/typelead/561 0
lens/ekmett/529 0
xmonad/xmonad/81 0
gitit/jgm/301 0
eta/typelead/560 0
lens/ekmett/528 0
gitit/jgm/300 0
hakyll/jaspervdj/118 0
xmonad/xmonad/80 0
lens/ekmett/526 0
servant/haskell-servant/583 0
IHaskell/gibiansky/222 0
IHaskell/gibiansky/223 0
servant/haskell-servant/597 0
gitit/jgm/305 0
IHaskell/gibiansky/225 0
lens/ekmett/538 0
xmonad/xmonad/85 0
hakyll/jaspervdj/124 0
eta/typelead/568 0
IHaskell/gibiansky/229 0
lens/ekmett/537 0
gitit/jgm/307 0
eta/typelead/567 0
servant/haskell-servant/590 0
IHaskell/gibiansky/228 0
IHaskell/gibiansky/227 0
xmonad/xmonad/84 0
servant/haskell-servant/586 0
hakyll/jaspervdj/123 0
lens/ekmett/536 0
hakyll/jaspervdj/122 0
eta/typelead/566 0
IHaskell/gibiansky/226 0
xmonad/xmonad/83 0
servant/haskell-servant/588 0
eta/typelead/565 0
hakyll/jaspervdj/121 0
lens/ekmett/535 0
gitit/jgm/306 0
eta/typelead/564 0
servant/haskell-servant/587 0
servant/haskell-servant/589 0
xmonad/xmonad/132 0
gitit/jgm/319 0
hakyll/jaspervdj/137 0
IHaskell/gibiansky/250 0
eta/typelead/591 0
gitit/jgm/339 0
lens/ekmett/565 0
gitit/jgm/338 0
xmonad/xmonad/94 0
gitit/jgm/337 0
hakyll/jaspervdj/154 0
eta/typelead/589 0
gitit/jgm/336 0
IHaskell/gibiansky/249 0
hakyll/jaspervdj/153 0
servant/haskell-servant/609 0
eta/typelead/588 0
gitit/jgm/334 0
lens/ekmett/564 0
eta/typelead/587 0
IHaskell/gibiansky/248 0
gitit/jgm/333 0
xmonad/xmonad/93 0
lens/ekmett/563 0
hakyll/jaspervdj/152 0
gitit/jgm/332 0
hakyll/jaspervdj/151 0
servant/haskell-servant/608 0
hakyll/jaspervdj/155 0
xmonad/xmonad/95 0
gitit/jgm/340 0
IHaskell/gibiansky/251 0
gitit/jgm/346 0
eta/typelead/596 0
IHaskell/gibiansky/253 0
gitit/jgm/345 0
xmonad/xmonad/98 0
hakyll/jaspervdj/162 0
gitit/jgm/344 0
lens/ekmett/572 0
xmonad/xmonad/97 0
eta/typelead/595 0
gitit/jgm/343 0
hakyll/jaspervdj/160 0
gitit/jgm/331 0
lens/ekmett/571 0
hakyll/jaspervdj/159 0
lens/ekmett/570 0
servant/haskell-servant/610 0
gitit/jgm/342 0
eta/typelead/593 0
lens/ekmett/567 0
hakyll/jaspervdj/157 0
xmonad/xmonad/96 0
gitit/jgm/341 0
eta/typelead/592 0
hakyll/jaspervdj/156 0
lens/ekmett/566 0
IHaskell/gibiansky/252 0
eta/typelead/586 0
hakyll/jaspervdj/150 0
gitit/jgm/330 0
hakyll/jaspervdj/142 0
lens/ekmett/552 0
gitit/jgm/323 0
xmonad/xmonad/91 0
hakyll/jaspervdj/141 0
xmonad/xmonad/90 0
IHaskell/gibiansky/243 0
servant/haskell-servant/603 0
gitit/jgm/322 0
hakyll/jaspervdj/140 0
IHaskell/gibiansky/242 0
gitit/jgm/321 0
gitit/jgm/324 0
IHaskell/gibiansky/241 0
servant/haskell-servant/601 0
gitit/jgm/320 0
IHaskell/gibiansky/240 0
xmonad/xmonad/89 0
eta/typelead/580 0
servant/haskell-servant/600 0
hakyll/jaspervdj/139 0
servant/haskell-servant/599 0
eta/typelead/579 0
hakyll/jaspervdj/138 0
IHaskell/gibiansky/239 0
eta/typelead/578 0
eta/typelead/581 0
servant/haskell-servant/598 0
eta/typelead/582 0
hakyll/jaspervdj/143 0
IHaskell/gibiansky/246 0
lens/ekmett/562 0
servant/haskell-servant/607 0
gitit/jgm/329 0
eta/typelead/585 0
servant/haskell-servant/606 0
gitit/jgm/328 0
eta/typelead/584 0
hakyll/jaspervdj/149 0
hakyll/jaspervdj/148 0
IHaskell/gibiansky/245 0
lens/ekmett/561 0
lens/ekmett/553 0
servant/haskell-servant/605 0
gitit/jgm/327 0
lens/ekmett/560 0
IHaskell/gibiansky/244 0
lens/ekmett/559 0
xmonad/xmonad/92 0
lens/ekmett/558 0
hakyll/jaspervdj/147 0
gitit/jgm/326 0
lens/ekmett/555 0
hakyll/jaspervdj/144 0
servant/haskell-servant/604 0
gitit/jgm/325 0
eta/typelead/583 0
lens/ekmett/149 0
hakyll/jaspervdj/195 0
eta/typelead/626 0
servant/haskell-servant/685 0
xmonad/xmonad/177 0
gitit/jgm/482 0
lens/ekmett/668 0
IHaskell/gibiansky/339 0
lens/ekmett/667 0
hakyll/jaspervdj/248 0
xmonad/xmonad/176 0
servant/haskell-servant/683 0
gitit/jgm/481 0
servant/haskell-servant/681 0
lens/ekmett/666 0
hakyll/jaspervdj/247 0
gitit/jgm/480 0
xmonad/xmonad/175 0
IHaskell/gibiansky/338 0
servant/haskell-servant/680 0
hakyll/jaspervdj/246 0
lens/ekmett/665 0
gitit/jgm/479 0
xmonad/xmonad/174 0
hakyll/jaspervdj/245 0
IHaskell/gibiansky/337 0
eta/typelead/689 0
hakyll/jaspervdj/244 0
xmonad/xmonad/178 0
servant/haskell-servant/686 0
lens/ekmett/669 0
xmonad/xmonad/179 0
xmonad/xmonad/185 0
lens/ekmett/677 0
gitit/jgm/487 0
hakyll/jaspervdj/254 0
servant/haskell-servant/689 0
xmonad/xmonad/184 0
hakyll/jaspervdj/253 0
lens/ekmett/676 0
gitit/jgm/486 0
hakyll/jaspervdj/252 0
xmonad/xmonad/183 0
IHaskell/gibiansky/342 0
lens/ekmett/664 0
xmonad/xmonad/182 0
hakyll/jaspervdj/251 0
lens/ekmett/674 0
IHaskell/gibiansky/341 0
xmonad/xmonad/181 0
servant/haskell-servant/688 0
gitit/jgm/484 0
lens/ekmett/672 0
servant/haskell-servant/687 0
xmonad/xmonad/180 0
hakyll/jaspervdj/250 0
IHaskell/gibiansky/340 0
gitit/jgm/483 0
gitit/jgm/485 0
hakyll/jaspervdj/255 0
servant/haskell-servant/679 0
gitit/jgm/478 0
gitit/jgm/473 0
eta/typelead/686 0
IHaskell/gibiansky/333 0
xmonad/xmonad/166 0
lens/ekmett/654 0
hakyll/jaspervdj/235 0
xmonad/xmonad/165 0
eta/typelead/685 0
hakyll/jaspervdj/234 0
gitit/jgm/472 0
lens/ekmett/653 0
xmonad/xmonad/164 0
hakyll/jaspervdj/233 0
eta/typelead/684 0
IHaskell/gibiansky/332 0
gitit/jgm/471 0
eta/typelead/683 0
lens/ekmett/652 0
hakyll/jaspervdj/232 0
gitit/jgm/470 0
hakyll/jaspervdj/231 0
eta/typelead/682 0
gitit/jgm/469 0
IHaskell/gibiansky/331 0
servant/haskell-servant/674 0
lens/ekmett/656 0
hakyll/jaspervdj/236 0
gitit/jgm/474 0
xmonad/xmonad/167 0
xmonad/xmonad/173 0
IHaskell/gibiansky/336 0
servant/haskell-servant/678 0
hakyll/jaspervdj/242 0
gitit/jgm/477 0
xmonad/xmonad/172 0
lens/ekmett/662 0
hakyll/jaspervdj/241 0
eta/typelead/688 0
xmonad/xmonad/171 0
servant/haskell-servant/677 0
IHaskell/gibiansky/335 0
hakyll/jaspervdj/243 0
hakyll/jaspervdj/240 0
xmonad/xmonad/170 0
IHaskell/gibiansky/334 0
lens/ekmett/660 0
hakyll/jaspervdj/238 0
xmonad/xmonad/169 0
gitit/jgm/476 0
eta/typelead/687 0
xmonad/xmonad/168 0
hakyll/jaspervdj/237 0
servant/haskell-servant/676 0
gitit/jgm/475 0
lens/ekmett/657 0
lens/ekmett/661 0
IHaskell/gibiansky/343 0
hakyll/jaspervdj/256 0
gitit/jgm/488 0
gitit/jgm/504 0
lens/ekmett/692 0
IHaskell/gibiansky/358 0
hakyll/jaspervdj/269 0
xmonad/xmonad/206 0
lens/ekmett/691 0
xmonad/xmonad/205 0
hakyll/jaspervdj/268 0
xmonad/xmonad/204 0
hakyll/jaspervdj/267 0
lens/ekmett/690 0
xmonad/xmonad/203 0
IHaskell/gibiansky/357 0
xmonad/xmonad/202 0
lens/ekmett/689 0
hakyll/jaspervdj/266 0
gitit/jgm/503 0
IHaskell/gibiansky/355 0
xmonad/xmonad/201 0
xmonad/xmonad/200 0
gitit/jgm/502 0
IHaskell/gibiansky/354 0
hakyll/jaspervdj/265 0
xmonad/xmonad/199 0
gitit/jgm/501 0
xmonad/xmonad/207 0
gitit/jgm/505 0
xmonad/xmonad/208 0
hakyll/jaspervdj/270 0
IHaskell/gibiansky/363 0
xmonad/xmonad/216 0
servant/haskell-servant/705 0
hakyll/jaspervdj/275 0
lens/ekmett/698 0
xmonad/xmonad/215 0
xmonad/xmonad/214 0
IHaskell/gibiansky/362 0
lens/ekmett/695 0
hakyll/jaspervdj/274 0
xmonad/xmonad/213 0
gitit/jgm/508 0
xmonad/xmonad/198 0
xmonad/xmonad/212 0
IHaskell/gibiansky/360 0
xmonad/xmonad/211 0
servant/haskell-servant/704 0
gitit/jgm/507 0
hakyll/jaspervdj/272 0
lens/ekmett/694 0
IHaskell/gibiansky/359 0
xmonad/xmonad/210 0
lens/ekmett/693 0
hakyll/jaspervdj/271 0
gitit/jgm/506 0
xmonad/xmonad/209 0
hakyll/jaspervdj/273 0
hakyll/jaspervdj/264 0
lens/ekmett/688 0
IHaskell/gibiansky/353 0
xmonad/xmonad/190 0
IHaskell/gibiansky/347 0
gitit/jgm/493 0
xmonad/xmonad/189 0
lens/ekmett/682 0
xmonad/xmonad/188 0
servant/haskell-servant/697 0
gitit/jgm/492 0
xmonad/xmonad/187 0
servant/haskell-servant/696 0
gitit/jgm/491 0
servant/haskell-servant/695 0
servant/haskell-servant/698 0
hakyll/jaspervdj/260 0
IHaskell/gibiansky/346 0
gitit/jgm/490 0
hakyll/jaspervdj/259 0
xmonad/xmonad/186 0
lens/ekmett/680 0
IHaskell/gibiansky/345 0
hakyll/jaspervdj/258 0
gitit/jgm/489 0
servant/haskell-servant/690 0
lens/ekmett/678 0
hakyll/jaspervdj/257 0
IHaskell/gibiansky/344 0
lens/ekmett/681 0
gitit/jgm/468 0
gitit/jgm/494 0
servant/haskell-servant/699 0
xmonad/xmonad/197 0
gitit/jgm/500 0
hakyll/jaspervdj/263 0
servant/haskell-servant/703 0
xmonad/xmonad/196 0
lens/ekmett/687 0
xmonad/xmonad/195 0
servant/haskell-servant/702 0
xmonad/xmonad/194 0
lens/ekmett/686 0
IHaskell/gibiansky/352 0
servant/haskell-servant/701 0
lens/ekmett/684 0
hakyll/jaspervdj/262 0
IHaskell/gibiansky/351 0
hakyll/jaspervdj/261 0
gitit/jgm/499 0
xmonad/xmonad/192 0
IHaskell/gibiansky/350 0
lens/ekmett/685 0
gitit/jgm/498 0
IHaskell/gibiansky/349 0
servant/haskell-servant/700 0
xmonad/xmonad/191 0
IHaskell/gibiansky/348 0
gitit/jgm/496 0
xmonad/xmonad/193 0
xmonad/xmonad/163 0
gitit/jgm/467 0
hakyll/jaspervdj/230 0
servant/haskell-servant/654 0
eta/typelead/658 0
eta/typelead/657 0
IHaskell/gibiansky/301 0
xmonad/xmonad/143 0
lens/ekmett/632 0
IHaskell/gibiansky/300 0
gitit/jgm/424 0
eta/typelead/656 0
gitit/jgm/423 0
lens/ekmett/631 0
servant/haskell-servant/653 0
gitit/jgm/422 0
IHaskell/gibiansky/299 0
xmonad/xmonad/142 0
lens/ekmett/630 0
IHaskell/gibiansky/298 0
eta/typelead/655 0
hakyll/jaspervdj/208 0
servant/haskell-servant/652 0
xmonad/xmonad/141 0
IHaskell/gibiansky/297 0
lens/ekmett/629 0
hakyll/jaspervdj/207 0
eta/typelead/652 0
hakyll/jaspervdj/209 0
lens/ekmett/633 0
gitit/jgm/425 0
xmonad/xmonad/144 0
hakyll/jaspervdj/215 0
IHaskell/gibiansky/306 0
xmonad/xmonad/148 0
hakyll/jaspervdj/214 0
gitit/jgm/434 0
IHaskell/gibiansky/305 0
gitit/jgm/433 0
hakyll/jaspervdj/213 0
xmonad/xmonad/147 0
IHaskell/gibiansky/304 0
gitit/jgm/431 0
servant/haskell-servant/655 0
gitit/jgm/421 0
hakyll/jaspervdj/212 0
IHaskell/gibiansky/303 0
eta/typelead/660 0
xmonad/xmonad/146 0
gitit/jgm/427 0
hakyll/jaspervdj/211 0
lens/ekmett/635 0
IHaskell/gibiansky/302 0
xmonad/xmonad/145 0
eta/typelead/659 0
lens/ekmett/634 0
hakyll/jaspervdj/210 0
gitit/jgm/426 0
gitit/jgm/428 0
xmonad/xmonad/140 0
servant/haskell-servant/651 0
hakyll/jaspervdj/206 0
hakyll/jaspervdj/198 0
servant/haskell-servant/649 0
lens/ekmett/625 0
xmonad/xmonad/135 0
IHaskell/gibiansky/289 0
hakyll/jaspervdj/197 0
gitit/jgm/409 0
eta/typelead/631 0
IHaskell/gibiansky/288 0
lens/ekmett/620 0
xmonad/xmonad/134 0
gitit/jgm/407 0
IHaskell/gibiansky/291 0
servant/haskell-servant/648 0
eta/typelead/630 0
gitit/jgm/406 0
eta/typelead/629 0
lens/ekmett/618 0
servant/haskell-servant/647 0
lens/ekmett/617 0
gitit/jgm/405 0
eta/typelead/627 0
gitit/jgm/404 0
hakyll/jaspervdj/196 0
xmonad/xmonad/133 0
servant/haskell-servant/646 0
IHaskell/gibiansky/287 0
IHaskell/gibiansky/308 0
xmonad/xmonad/136 0
hakyll/jaspervdj/199 0
IHaskell/gibiansky/295 0
lens/ekmett/627 0
gitit/jgm/418 0
eta/typelead/651 0
hakyll/jaspervdj/205 0
IHaskell/gibiansky/294 0
eta/typelead/650 0
xmonad/xmonad/139 0
gitit/jgm/417 0
hakyll/jaspervdj/204 0
eta/typelead/649 0
hakyll/jaspervdj/203 0
gitit/jgm/411 0
gitit/jgm/415 0
lens/ekmett/626 0
hakyll/jaspervdj/202 0
xmonad/xmonad/138 0
hakyll/jaspervdj/201 0
eta/typelead/647 0
IHaskell/gibiansky/293 0
gitit/jgm/414 0
hakyll/jaspervdj/200 0
xmonad/xmonad/137 0
servant/haskell-servant/650 0
gitit/jgm/413 0
IHaskell/gibiansky/292 0
eta/typelead/648 0
lens/ekmett/614 0
eta/typelead/661 0
servant/haskell-servant/656 0
gitit/jgm/458 0
IHaskell/gibiansky/326 0
gitit/jgm/457 0
hakyll/jaspervdj/226 0
eta/typelead/674 0
gitit/jgm/456 0
IHaskell/gibiansky/324 0
hakyll/jaspervdj/225 0
xmonad/xmonad/158 0
gitit/jgm/455 0
eta/typelead/672 0
servant/haskell-servant/669 0
IHaskell/gibiansky/323 0
gitit/jgm/454 0
xmonad/xmonad/157 0
IHaskell/gibiansky/322 0
xmonad/xmonad/156 0
gitit/jgm/451 0
servant/haskell-servant/664 0
IHaskell/gibiansky/321 0
xmonad/xmonad/155 0
gitit/jgm/450 0
eta/typelead/669 0
lens/ekmett/646 0
servant/haskell-servant/663 0
lens/ekmett/647 0
xmonad/xmonad/159 0
gitit/jgm/459 0
servant/haskell-servant/670 0
IHaskell/gibiansky/330 0
xmonad/xmonad/162 0
gitit/jgm/466 0
hakyll/jaspervdj/229 0
eta/typelead/680 0
servant/haskell-servant/672 0
gitit/jgm/465 0
lens/ekmett/649 0
gitit/jgm/464 0
IHaskell/gibiansky/329 0
xmonad/xmonad/161 0
eta/typelead/679 0
IHaskell/gibiansky/320 0
gitit/jgm/463 0
eta/typelead/678 0
lens/ekmett/648 0
gitit/jgm/462 0
IHaskell/gibiansky/328 0
eta/typelead/677 0
gitit/jgm/461 0
xmonad/xmonad/160 0
servant/haskell-servant/671 0
gitit/jgm/460 0
eta/typelead/676 0
IHaskell/gibiansky/327 0
hakyll/jaspervdj/227 0
hakyll/jaspervdj/228 0
lens/ekmett/645 0
gitit/jgm/449 0
hakyll/jaspervdj/224 0
servant/haskell-servant/659 0
gitit/jgm/441 0
hakyll/jaspervdj/219 0
lens/ekmett/639 0
eta/typelead/665 0
xmonad/xmonad/151 0
lens/ekmett/638 0
eta/typelead/664 0
IHaskell/gibiansky/312 0
servant/haskell-servant/658 0
gitit/jgm/440 0
xmonad/xmonad/150 0
lens/ekmett/641 0
hakyll/jaspervdj/218 0
IHaskell/gibiansky/311 0
eta/typelead/663 0
xmonad/xmonad/149 0
servant/haskell-servant/657 0
IHaskell/gibiansky/310 0
gitit/jgm/439 0
eta/typelead/662 0
lens/ekmett/636 0
gitit/jgm/436 0
IHaskell/gibiansky/309 0
hakyll/jaspervdj/217 0
gitit/jgm/435 0
lens/ekmett/637 0
hakyll/jaspervdj/216 0
gitit/jgm/442 0
xmonad/xmonad/152 0
IHaskell/gibiansky/319 0
gitit/jgm/448 0
xmonad/xmonad/154 0
IHaskell/gibiansky/318 0
servant/haskell-servant/662 0
hakyll/jaspervdj/223 0
gitit/jgm/447 0
IHaskell/gibiansky/317 0
servant/haskell-servant/661 0
gitit/jgm/446 0
IHaskell/gibiansky/316 0
lens/ekmett/644 0
IHaskell/gibiansky/313 0
hakyll/jaspervdj/222 0
gitit/jgm/445 0
IHaskell/gibiansky/315 0
hakyll/jaspervdj/221 0
lens/ekmett/643 0
xmonad/xmonad/153 0
IHaskell/gibiansky/314 0
eta/typelead/667 0
gitit/jgm/443 0
hakyll/jaspervdj/220 0
lens/ekmett/642 0
eta/typelead/666 0
servant/haskell-servant/660 0
eta/typelead/668 0
hakyll/jaspervdj/117 0
lens/ekmett/856 0
lens/ekmett/150 0
servant/haskell-servant/1162 0
IHaskell/gibiansky/884 0
servant/haskell-servant/233 0
servant/haskell-servant/1161 0
real-world-haskell-cn/huangz1990/19 0
servant/haskell-servant/1160 0
IHaskell/gibiansky/882 0
servant/haskell-servant/232 0
servant/haskell-servant/1158 0
real-world-haskell-cn/huangz1990/14 0
servant/haskell-servant/1157 0
IHaskell/gibiansky/881 0
real-world-haskell-cn/huangz1990/13 0
servant/haskell-servant/1156 0
IHaskell/gibiansky/880 0
real-world-haskell-cn/huangz1990/9 0
real-world-haskell-cn/huangz1990/8 0
servant/haskell-servant/1155 0
IHaskell/gibiansky/878 0
real-world-haskell-cn/huangz1990/7 0
IHaskell/gibiansky/877 0
servant/haskell-servant/1154 0
real-world-haskell-cn/huangz1990/6 0
servant/haskell-servant/1153 0
real-world-haskell-cn/huangz1990/1 0
IHaskell/gibiansky/885 0
real-world-haskell-cn/huangz1990/33 0
servant/haskell-servant/236 0
servant/haskell-servant/1163 0
servant/haskell-servant/1176 0
real-world-haskell-cn/huangz1990/77 0
servant/haskell-servant/1175 0
real-world-haskell-cn/huangz1990/72 0
servant/haskell-servant/1170 0
real-world-haskell-cn/huangz1990/71 0
servant/haskell-servant/1169 0
real-world-haskell-cn/huangz1990/68 0
servant/haskell-servant/1168 0
real-world-haskell-cn/huangz1990/63 0
servant/haskell-servant/240 0
servant/haskell-servant/1167 0
servant/haskell-servant/231 0
real-world-haskell-cn/huangz1990/58 0
real-world-haskell-cn/huangz1990/53 0
servant/haskell-servant/1166 0
real-world-haskell-cn/huangz1990/52 0
IHaskell/gibiansky/890 0
servant/haskell-servant/238 0
servant/haskell-servant/1165 0
servant/haskell-servant/237 0
IHaskell/gibiansky/889 0
real-world-haskell-cn/huangz1990/44 0
servant/haskell-servant/1164 0
IHaskell/gibiansky/886 0
real-world-haskell-cn/huangz1990/38 0
servant/haskell-servant/239 0
real-world-haskell-cn/huangz1990/80 0
servant/haskell-servant/1152 0
servant/haskell-servant/230 0
github-backup/joeyh/55 0
IHaskell/gibiansky/860 0
servant/haskell-servant/1142 0
github-backup/joeyh/54 0
IHaskell/gibiansky/858 0
servant/haskell-servant/223 0
servant/haskell-servant/1140 0
github-backup/joeyh/53 0
servant/haskell-servant/1139 0
github-backup/joeyh/52 0
servant/haskell-servant/222 0
servant/haskell-servant/1138 0
github-backup/joeyh/51 0
servant/haskell-servant/1132 0
IHaskell/gibiansky/856 0
github-backup/joeyh/50 0
servant/haskell-servant/1131 0
servant/haskell-servant/221 0
IHaskell/gibiansky/855 0
servant/haskell-servant/1129 0
servant/haskell-servant/220 0
github-backup/joeyh/49 0
servant/haskell-servant/1128 0
IHaskell/gibiansky/850 0
servant/haskell-servant/1127 0
servant/haskell-servant/1143 0
IHaskell/gibiansky/862 0
servant/haskell-servant/224 0
github-backup/joeyh/56 0
IHaskell/gibiansky/876 0
github-backup/joeyh/67 0
IHaskell/gibiansky/872 0
IHaskell/gibiansky/870 0
github-backup/joeyh/66 0
servant/haskell-servant/229 0
servant/haskell-servant/1151 0
github-backup/joeyh/65 0
github-backup/joeyh/64 0
servant/haskell-servant/228 0
IHaskell/gibiansky/867 0
servant/haskell-servant/1150 0
github-backup/joeyh/68 0
github-backup/joeyh/63 0
github-backup/joeyh/61 0
github-backup/joeyh/60 0
servant/haskell-servant/1148 0
servant/haskell-servant/227 0
github-backup/joeyh/59 0
servant/haskell-servant/1147 0
github-backup/joeyh/58 0
servant/haskell-servant/1146 0
servant/haskell-servant/225 0
github-backup/joeyh/57 0
IHaskell/gibiansky/863 0
servant/haskell-servant/1144 0
IHaskell/gibiansky/865 0
real-world-haskell-cn/huangz1990/82 0
servant/haskell-servant/1177 0
servant/haskell-servant/1178 0
servant/haskell-servant/273 0
haste-compiler/valderman/50 0
haste-compiler/valderman/49 0
haste-compiler/valderman/48 0
servant/haskell-servant/272 0
haste-compiler/valderman/47 0
haste-compiler/valderman/46 0
servant/haskell-servant/271 0
haste-compiler/valderman/45 0
haste-compiler/valderman/44 0
haste-compiler/valderman/43 0
haste-compiler/valderman/42 0
haste-compiler/valderman/41 0
servant/haskell-servant/270 0
haste-compiler/valderman/40 0
haste-compiler/valderman/39 0
servant/haskell-servant/269 0
haste-compiler/valderman/38 0
haste-compiler/valderman/37 0
haste-compiler/valderman/36 0
servant/haskell-servant/268 0
haste-compiler/valderman/35 0
haste-compiler/valderman/34 0
haste-compiler/valderman/33 0
servant/haskell-servant/267 0
haste-compiler/valderman/51 0
servant/haskell-servant/274 0
haste-compiler/valderman/52 0
servant/haskell-servant/275 0
haste-compiler/valderman/69 0
haste-compiler/valderman/68 0
servant/haskell-servant/285 0
haste-compiler/valderman/67 0
servant/haskell-servant/284 0
haste-compiler/valderman/66 0
servant/haskell-servant/283 0
haste-compiler/valderman/65 0
haste-compiler/valderman/64 0
haste-compiler/valderman/63 0
servant/haskell-servant/282 0
haste-compiler/valderman/62 0
servant/haskell-servant/266 0
haste-compiler/valderman/61 0
haste-compiler/valderman/60 0
haste-compiler/valderman/59 0
haste-compiler/valderman/58 0
servant/haskell-servant/280 0
servant/haskell-servant/279 0
servant/haskell-servant/278 0
haste-compiler/valderman/57 0
haste-compiler/valderman/56 0
haste-compiler/valderman/55 0
servant/haskell-servant/277 0
haste-compiler/valderman/54 0
haste-compiler/valderman/53 0
servant/haskell-servant/281 0
haste-compiler/valderman/32 0
haste-compiler/valderman/31 0
haste-compiler/valderman/30 0
haste-compiler/valderman/10 0
servant/haskell-servant/252 0
haste-compiler/valderman/9 0
servant/haskell-servant/251 0
haste-compiler/valderman/8 0
haste-compiler/valderman/7 0
haste-compiler/valderman/6 0
servant/haskell-servant/250 0
haste-compiler/valderman/5 0
servant/haskell-servant/248 0
haste-compiler/valderman/4 0
haste-compiler/valderman/3 0
servant/haskell-servant/253 0
haste-compiler/valderman/2 0
servant/haskell-servant/245 0
haste-compiler/valderman/1 0
servant/haskell-servant/1189 0
servant/haskell-servant/1187 0
servant/haskell-servant/244 0
servant/haskell-servant/1186 0
servant/haskell-servant/1181 0
servant/haskell-servant/243 0
servant/haskell-servant/1180 0
servant/haskell-servant/242 0
servant/haskell-servant/1179 0
servant/haskell-servant/241 0
servant/haskell-servant/246 0
github-backup/joeyh/48 0
servant/haskell-servant/254 0
haste-compiler/valderman/12 0
haste-compiler/valderman/29 0
servant/haskell-servant/265 0
haste-compiler/valderman/28 0
servant/haskell-servant/264 0
haste-compiler/valderman/27 0
servant/haskell-servant/263 0
haste-compiler/valderman/26 0
haste-compiler/valderman/25 0
servant/haskell-servant/262 0
haste-compiler/valderman/24 0
servant/haskell-servant/261 0
haste-compiler/valderman/23 0
haste-compiler/valderman/11 0
servant/haskell-servant/260 0
servant/haskell-servant/259 0
haste-compiler/valderman/21 0
servant/haskell-servant/258 0
haste-compiler/valderman/20 0
servant/haskell-servant/257 0
haste-compiler/valderman/19 0
haste-compiler/valderman/18 0
haste-compiler/valderman/17 0
haste-compiler/valderman/16 0
haste-compiler/valderman/14 0
servant/haskell-servant/256 0
haste-compiler/valderman/13 0
haste-compiler/valderman/22 0
haste-compiler/valderman/70 0
servant/haskell-servant/1126 0
servant/haskell-servant/1125 0
course/NICTA/165 0
servant/haskell-servant/190 0
servant/haskell-servant/1074 0
course/NICTA/164 0
IHaskell/gibiansky/769 0
servant/haskell-servant/1072 0
course/NICTA/163 0
IHaskell/gibiansky/767 0
course/NICTA/162 0
servant/haskell-servant/189 0
servant/haskell-servant/1067 0
course/NICTA/161 0
IHaskell/gibiansky/766 0
course/NICTA/160 0
servant/haskell-servant/1066 0
course/NICTA/159 0
servant/haskell-servant/188 0
course/NICTA/158 0
IHaskell/gibiansky/765 0
course/NICTA/157 0
IHaskell/gibiansky/764 0
course/NICTA/156 0
course/NICTA/155 0
course/NICTA/154 0
IHaskell/gibiansky/763 0
servant/haskell-servant/1080 0
IHaskell/gibiansky/770 0
course/NICTA/166 0
IHaskell/gibiansky/774 0
IHaskell/gibiansky/803 0
github-backup/joeyh/2 0
servant/haskell-servant/1085 0
github-backup/joeyh/1 0
IHaskell/gibiansky/798 0
servant/haskell-servant/1084 0
course/NICTA/179 0
IHaskell/gibiansky/793 0
servant/haskell-servant/194 0
course/NICTA/178 0
course/NICTA/176 0
IHaskell/gibiansky/792 0
course/NICTA/153 0
course/NICTA/174 0
course/NICTA/172 0
IHaskell/gibiansky/787 0
servant/haskell-servant/1082 0
servant/haskell-servant/192 0
course/NICTA/171 0
servant/haskell-servant/1081 0
course/NICTA/170 0
IHaskell/gibiansky/780 0
servant/haskell-servant/191 0
course/NICTA/169 0
IHaskell/gibiansky/779 0
course/NICTA/168 0
servant/haskell-servant/1083 0
servant/haskell-servant/195 0
servant/haskell-servant/1065 0
course/NICTA/152 0
course/NICTA/130 0
servant/haskell-servant/1055 0
servant/haskell-servant/184 0
IHaskell/gibiansky/741 0
course/NICTA/129 0
servant/haskell-servant/1054 0
servant/haskell-servant/183 0
course/NICTA/128 0
servant/haskell-servant/1053 0
course/NICTA/127 0
servant/haskell-servant/1052 0
course/NICTA/125 0
servant/haskell-servant/1051 0
servant/haskell-servant/182 0
IHaskell/gibiansky/740 0
course/NICTA/123 0
servant/haskell-servant/181 0
servant/haskell-servant/1050 0
course/NICTA/122 0
IHaskell/gibiansky/737 0
servant/haskell-servant/180 0
course/NICTA/118 0
IHaskell/gibiansky/736 0
servant/haskell-servant/178 0
course/NICTA/116 0
IHaskell/gibiansky/742 0
course/NICTA/131 0
IHaskell/gibiansky/744 0
servant/haskell-servant/1056 0
course/NICTA/151 0
servant/haskell-servant/186 0
IHaskell/gibiansky/762 0
servant/haskell-servant/1063 0
course/NICTA/150 0
servant/haskell-servant/185 0
IHaskell/gibiansky/760 0
servant/haskell-servant/1060 0
course/NICTA/149 0
course/NICTA/148 0
servant/haskell-servant/1058 0
IHaskell/gibiansky/759 0
servant/haskell-servant/187 0
IHaskell/gibiansky/757 0
